store_item,LightGBM_full,XGBoost_full,LightGBM_no_weather,XGBoost_no_weather,LightGBM_no_calendar,XGBoost_no_calendar,LightGBM_no_promotion,XGBoost_no_promotion
10_26,0.6761427601421325,0.6866035111040144,0.6741922291868976,0.6985939607819618,0.7164843997919507,0.7084289279695717,0.6736840808194771,0.7075933249691843
10_27,0.6423411821454774,0.6728274060112637,0.6502238674508429,0.6926628188463612,0.7318899648741886,0.73660122963972,0.657264671629282,0.6785446279296732
10_28,0.7574889137421343,0.79967454748044,0.8005878569011744,0.8366547487240249,0.8488413845922007,0.8239291608102082,0.7514453188323494,0.8492460095548008
10_29,0.7062860053192105,0.7983942054894871,0.7484323163442046,0.8653119053085493,0.7561208610091779,0.7442731163723101,0.7212233269161753,0.8939007161983266
10_3,0.5811302521327316,0.5764527981448903,0.5766082136571704,0.5802992037830309,0.6432947164436925,0.6322249141021574,0.5715791357387934,0.5686738219547183
10_30,0.6958827915041078,0.7516464311062512,0.6865590293970426,0.8281449282224438,0.6923768795662445,0.6916723669145248,0.6609262730291757,0.7588954323362114
10_4,0.668040111223799,0.7387858875691897,0.6799245495814218,0.7892309439198705,0.7590559987091371,0.743047822126883,0.686264919860557,0.7812764793160119
10_5,0.5705692202265292,0.5925672985491267,0.5684030440453439,0.5900311911446253,0.6425272397996181,0.6441672017647018,0.5870613328571759,0.6272433931730156
10_6,0.7386424370600699,0.7787371522525851,0.7421339405456858,0.8121765481069149,0.8422245161289768,0.8180061114188049,0.7732141658004708,0.8271879155347621
10_7,0.9683264169148377,1.0537764922413324,0.9623226763803988,1.0789464412415088,1.0168012783341578,1.0252729780087715,0.9490404374069036,1.049565693940136
10_8,0.6942077325631623,0.7062710395075843,0.7056999986807203,0.7063153417611511,0.7985492493455421,0.776649005846222,0.7124705258109143,0.7537039405111385
10_9,0.8602378837663289,0.8838200920096815,0.8553483079597473,0.9268703571918898,1.083452220897317,1.0579120683015566,0.8739327535427711,0.9747094632865967
11_1,0.5961951377292658,0.6410272714031792,0.6021865703649177,0.6665836439532405,0.7154395707750801,0.7096326073764727,0.586484418567917,0.6568523014596929
11_10,0.7020282167529962,0.8073105088376727,0.7739361207198852,0.8270827759722007,0.8497413378235784,0.8460149833689076,0.7160039193199018,0.8752567163866062
11_11,0.6394501995030919,0.6958504132619896,0.6444433162240903,0.724959918575899,0.7420221807708229,0.7266295566010635,0.6505664933793869,0.7520919632582386
11_12,0.6580618345578535,0.69331871324921,0.6561142985528547,0.7036774428390421,0.7585165584120419,0.7483424227815859,0.6700144643109569,0.7123241509263907
11_13,0.9037455740714958,1.051834591949633,0.9604268267129653,1.055966563321339,0.9952597473673782,1.0349376777515091,0.9242680263921986,1.0548080972428278
11_14,0.5838017941788847,0.635156999952093,0.6462845391351635,0.6614952525102277,0.6866181345084589,0.6921625889369091,0.5984811983882016,0.6585207057324215
11_15,0.6021590652488036,0.7287222888884758,0.7392322082926538,0.7715292098044746,0.7112727022405849,0.7446892135791575,0.5904117102362845,0.735026500256204
11_16,0.6069985907679029,0.6983535469896702,0.6233772960491478,0.7444838529481451,0.6339727045559012,0.6265079719044044,0.5968351164710057,0.7645302927350639
11_17,0.7238675690724213,0.7866129136932587,0.7456296441597494,0.8226672841916883,0.784404015826415,0.7820833730167153,0.7370492440278594,0.8283862776461517
11_18,0.8690385243520816,0.9338255484552292,0.900288546568732,0.9648469689055919,0.9339216160679312,0.9456523435674634,0.8845869021871835,0.9521257727282454
11_19,0.8101921696725816,0.853293817458424,0.7912697844665295,0.8979589221390483,0.9577704713837389,1.0131281554482643,0.8905823731103932,0.936373561793884
11_2,0.6142716392948633,0.6644737207101157,0.6341773868553598,0.6706769578893023,0.7128525500455165,0.7170422116496626,0.6348103377586489,0.7113868484245709
11_20,0.7062472167100776,0.7899877498674077,0.7209523933969878,0.8186050714218005,0.7703181963595301,0.7951745471890751,0.7564446006516551,0.8929212638122473
11_21,0.6201683953250305,0.6354576462680844,0.6454716623867676,0.639488476182493,0.6517896224035903,0.6412502340977938,0.6213931856181582,0.6271808885174996
11_22,0.7738410433423756,0.7970224721445323,0.7876514687512493,0.8154235428474332,0.7689441203138174,0.7508730511142343,0.7971388083580663,0.883911078388874
11_23,0.7442108871060487,0.837851875846919,0.7433683877808438,0.8404819716657139,0.8800388519049569,0.8901058824872468,0.7792160891393011,0.8899846031626326
11_24,0.5872750173756727,0.624288322213309,0.5969039616355595,0.6407587789602243,0.6433175141123244,0.6282891549878281,0.6084054782816367,0.630349129890743
11_25,0.6900365938555247,0.7738637069127049,0.7043467688820496,0.8212617834502645,0.7268949204801479,0.7250849172908773,0.6871231781716689,0.8308102938487787
11_26,0.7047362713368507,0.7606799213859321,0.7281010489726303,0.8163276139956621,0.7006622508158246,0.7090193803139965,0.699241544176914,0.7675418675885856
11_27,0.5478622585617429,0.6020737844615373,0.5528224412131635,0.626365066972057,0.6498355179068696,0.6499054930838785,0.562956959331833,0.644013613240686
11_28,0.8928836100972845,0.9934981039129595,0.923114821620489,1.0553680268649432,0.9641998811578443,0.9632165338083515,0.8756316607571191,1.0390698435037315
11_29,0.8145896631656798,0.8570219279164613,0.8336598984666753,0.9251576390010182,0.8385226444364245,0.8235224814933031,0.791895215389841,0.9051042628158125
11_3,0.6038168932595939,0.6177923976747587,0.6138738554984224,0.6120002321329947,0.6493523298381183,0.6604833276737315,0.6038118672549656,0.6084774117079728
11_30,0.7590420324798913,0.839765967016927,0.7746036631130117,0.9036118512788854,0.839248214130569,0.8247356363709663,0.7508816580563595,0.8765539870862966
11_4,0.5762877210320635,0.6717790954307035,0.5823170493183212,0.7499841921054209,0.6263388927686704,0.61652008995457,0.5877135100808131,0.6887075516096354
11_5,0.6735114877706818,0.7265746628139925,0.6860095659760868,0.7386972688776243,0.7663716103431176,0.7721403652425181,0.6832069582888558,0.7423605520187792
11_6,0.7334302553609109,0.7703219492113514,0.7286968957942388,0.7987250793421392,0.7893834162456629,0.7811834128195908,0.7289763920071008,0.7927914335434881
11_7,0.9855624945587165,1.052226612409279,0.9699070081217785,1.0823243134952996,1.0184697747395826,1.0539639154970226,0.9809484743702174,1.0589511714507769
11_8,0.649709770932453,0.6908322383742413,0.6552678557651525,0.7038883817784323,0.7398058807565421,0.7367149338127308,0.6512656011381852,0.7204254287308988
11_9,0.7459148857582139,0.781626147587072,0.7729242432540931,0.7807285187755683,0.8446048218017966,0.8537191649962413,0.7194049705270298,0.7939259741530023
12_1,0.6712393800547858,0.7493158449206015,0.692815991089198,0.7761517425189476,0.7859075641585591,0.7886084992300884,0.6859146302450744,0.7874789339821652
12_10,0.7619673974619056,0.853623118902747,0.8156278125510371,0.8889868347929667,0.9058850639367317,0.9408582826438887,0.7696317137971224,0.9126331866099021
12_11,0.5050575077400165,0.5755072458229089,0.5027363550565885,0.6223803893306341,0.5925171294572315,0.5919338615044678,0.5107064170618584,0.6224440698304289
12_12,0.6852936649502026,0.7589822063993382,0.6905729051217302,0.7884869444774968,0.783699338525732,0.7701542837620756,0.6801435556857138,0.7956324238228621
12_13,0.9624595361384114,1.0151699904249951,0.9944326279763004,1.042450714888216,1.1417597274088056,1.1212711389679095,0.970914816509134,1.0369010228607027
12_14,0.8278155561020702,0.8973184776779219,0.8793141562071177,0.9219407376407865,1.002105957357114,0.9895696889154071,0.8463417676724658,0.9809637148703999
12_15,0.9127268490876911,0.9680377431231065,1.0033022323697378,1.0144908419512584,1.0978466352195244,1.0973116649206602,0.9089770044662772,1.0103335673089129
12_16,0.6963931497127888,0.825086383307976,0.7439898858904502,0.8924605762611075,0.8038410305183361,0.786159016135901,0.6994489782662912,0.8836416962711757
12_17,0.8133388774610101,0.8633090064053566,0.8120240179368882,0.9205494778673178,0.7905468716494419,0.8133214142241595,0.798394844555187,0.9410175651468461
12_18,0.8000209488917461,0.8778576873108652,0.8280913305162186,0.9054588259166002,0.7693225514170754,0.7754446765517797,0.8174882820757838,0.9094060793804329
12_19,0.6068475673238278,0.6181927647451169,0.6034917604452547,0.6630182461337013,0.7233062185213784,0.7599769923904541,0.6199834218193434,0.6734125251913875
12_2,0.6177719384949136,0.6671383331722816,0.6351818922284038,0.6824372992748048,0.6850711149853789,0.6869745438781607,0.6335822211038751,0.7210983698134373
12_20,0.7299719900598718,0.7988970255065275,0.755153397995011,0.7959235564911937,0.8821405266142304,0.8660207445285183,0.7790866748976855,0.8610948226227568
12_21,0.633828950073038,0.6631455408756772,0.643359549837995,0.6686272789251997,0.6920782179153492,0.7002698146601911,0.6550001487203997,0.7170147857682457
12_22,0.6629194253038087,0.7941791132273558,0.68723328415646,0.8486193032376722,0.7985948246642957,0.7857056096536902,0.6880096057219368,0.8519009513605466
12_23,0.6521545028802305,0.7162402778997191,0.6674346138626998,0.7404965522288691,0.8667064704039279,0.8651555073615153,0.6426044231730001,0.7405680565594762
12_24,0.5689982769451484,0.6605916626874134,0.5800291616681972,0.6989113035964586,0.6742386799419955,0.6632530894868528,0.6015287990476981,0.7579928212363043
12_25,0.7968479520455352,0.9270310988440561,0.819340464892258,0.9905361633361103,0.8649949898229284,0.8393965139175746,0.8196061033322176,1.0201536999399026
12_26,0.766773764176519,0.8476405002121232,0.7760941632697609,0.9046103887609376,0.7712919905887899,0.7637007996617453,0.7698935143215624,0.8767962149505014
12_27,0.7679821428304702,0.841104583029601,0.7765353079111317,0.8933615580589972,0.8365465184249046,0.8328629873448234,0.7740798123824332,0.8994901798463569
12_28,0.8914523736713957,1.0132234735784749,0.9333001047764637,1.0799948103586243,1.0531911451087665,1.060522657483187,0.8728021514018517,1.0377658276569872
12_29,0.7541680161560955,0.8460855783619928,0.7867083512547507,0.9404416560877717,0.857238141254605,0.8510867956123692,0.7572495509687226,0.9139495436438224
12_3,0.7388848345134048,0.7761671760615536,0.7147141767963723,0.7573666083970509,0.8976095905757102,0.8975749849048885,0.734691409354748,0.7909143698020075
12_30,0.7963867155841796,1.0261957849407486,0.8080711430264912,1.1861145302458387,0.8309061359626064,0.800325836657301,0.7619902141748767,1.0833778060543826
12_4,0.6556333100504858,0.772862412176668,0.6634314959499349,0.8511731189034378,0.7551826813554102,0.74641390532932,0.6654065024754375,0.8387892334897108
12_5,0.6936776179186761,0.7511038764428407,0.721860446886077,0.787835016921475,0.7935089363409722,0.7742014515380327,0.7057454745671478,0.792578582475692
12_6,0.5606512394112299,0.6859521835008221,0.5713998706520321,0.7748603530246999,0.6235810500025528,0.6158623362430279,0.5683498927605074,0.7561393660186455
12_7,0.8581299879507674,0.9344763064031656,0.9002948395539414,0.9720595889739485,0.9847866782364075,1.0196445898613364,0.8371000941892085,0.9562577834092597
12_8,0.7400166902444305,0.8085910795579621,0.7544810720489824,0.8275430397929249,0.867271276265156,0.8603056673068732,0.7540308819016395,0.8587116537059318
12_9,0.6986432476704815,0.7610263641506068,0.7033505063429636,0.7695309248322717,0.9000112905272629,0.9609659393312446,0.7481578182917518,0.8227854790028077
1_1,0.5881405569540297,0.6112008364792305,0.5876749343360074,0.6172000158239047,0.7046399838578312,0.7099182061209345,0.5904575692194913,0.6208177531459738
1_10,0.8774092546360545,0.9442869325289193,0.9164741621803264,0.9537323304335812,0.9844553912286199,0.9964432113084072,0.8996355823419295,0.9773062523462307
1_11,0.6511503433157938,0.6691061979616257,0.6527263047049592,0.6842552613181284,0.7381547451559823,0.7235637662108546,0.635070610387379,0.6404429670157966
1_12,0.677348547571993,0.7091928960851323,0.6749867264027439,0.709876610532789,0.7372956143600188,0.7316372136196974,0.6833078343067813,0.7057744683074256
1_13,0.9527259695302961,0.9741486299848406,0.9644728107080569,0.9423429086463916,1.0130513537082224,0.9982372116804614,0.9949589867882036,0.9488094456185683
1_14,0.9908839161745241,1.0550537536475584,0.962109996566371,1.1035721872788773,1.0783254979798798,1.0665037922633236,1.0347707177618388,1.1004315797003965
1_15,0.8417375738972075,0.9209509395440645,0.8581540986386226,0.948419457639362,0.8297800111164638,0.8644930169475368,0.8562697689435654,0.9518862171340806
1_16,0.8068412582823403,0.8616312718225434,0.8256995554639734,0.8871561734850469,0.8856166207766857,0.867354169348774,0.8386341717697593,0.9481159499979089
1_17,0.5994901751824823,0.6127128669373203,0.5872388297064508,0.6224137146849557,0.6821211649313825,0.6958790984606743,0.5817132919940768,0.587337339367288
1_18,0.8022521918472862,0.8150419654472539,0.8109211296912006,0.8313748038049843,0.8377023794017339,0.8186587449526372,0.8051238886838383,0.8384837630213275
1_19,1.2271892703654712,1.2720263702181838,1.2260642000542146,1.2904873083590265,1.2593342594469776,1.2533772868237105,1.248630781271022,1.295196638460385
1_2,0.6146604968906919,0.6460254691009225,0.6226818584618887,0.6503365323854235,0.6993078804400694,0.6952600430677883,0.6270474498379002,0.6779825051674373
1_20,0.585482425821024,0.5960159575316558,0.5911886449362986,0.5972566765831547,0.6553176693089624,0.6681542965675762,0.5787916428268679,0.6077006581929227
1_21,0.6283621688242322,0.6719417533646247,0.6239411821563293,0.679199974786358,0.6904089906642671,0.702000620859608,0.6239796103808971,0.6911432521931186
1_22,0.6159732490756216,0.6501952580127072,0.6341750855938293,0.6608632731758276,0.7019719379741609,0.6951067412525598,0.6448692638011889,0.705372227406303
1_23,0.8679070142944132,0.9438039547604071,0.8832332147457883,0.9585031000464199,0.9990654315236145,0.979835985391593,0.8836641476643825,0.9804365299273999
1_24,0.5509651062433132,0.5796354059472286,0.556082734315692,0.5741623349101903,0.6320288366921656,0.6115710892019983,0.5621487575356686,0.6017502698753155
1_25,0.6502553198893826,0.6860541236803657,0.6580365381979647,0.6992423399937502,0.7117661576540064,0.7030611206878836,0.6561814135766045,0.7023759846279805
1_26,0.6285661694557255,0.6713070392735027,0.639367331729947,0.6933738769343937,0.6984908773283774,0.7070337071960897,0.6523716154070528,0.7183309038560768
1_27,0.6228054913718489,0.6363853447913306,0.6345590680645383,0.6478343978355674,0.6900185947305777,0.6740165438377532,0.6135015828874114,0.628733639642342
1_28,0.7693098568005264,0.7773538576281973,0.7710358683959847,0.8056774893016878,0.8363889211813917,0.8382523053783283,0.7713710916061951,0.8148084763933038
1_29,0.8063037632457347,0.8447902210409136,0.8186465663990139,0.8766692319670718,0.8986336280281576,0.8842808201817777,0.8107755212665743,0.9292140168409828
1_3,0.6001338058456399,0.6173606867320132,0.6056921904908017,0.6373937255183644,0.6828432017760239,0.6632287421285702,0.6125372668038838,0.6066274748470445
1_30,0.6952701997531077,0.7694351737646127,0.7105884226082201,0.8442645761615039,0.7358734084209569,0.7359243286994641,0.7099355278348999,0.8409832957525223
1_4,0.803124786007906,0.8106157544308117,0.8088321483916255,0.8452946768927716,0.856517199124419,0.8655131260377178,0.803786400814735,0.8207999551134663
1_5,0.7279766591449455,0.7473132538932884,0.7354606727136247,0.7534174243844574,0.7887646643848335,0.7897809958135549,0.7595459336802579,0.7802217334559165
1_6,0.6962672694977976,0.7566547739584268,0.7165504502955009,0.7715833972897185,0.8234162337895287,0.823718691607358,0.7047279204627772,0.746034982266598
1_7,1.0820183365169496,1.1483471695845022,1.0769558570126347,1.1228928217716256,1.1281331700682167,1.094350474634387,1.0329127748892262,1.1364642456080507
1_8,0.5464680707059857,0.5664062138712245,0.5619202585211021,0.5681661445383744,0.6402280634686851,0.6347257967124378,0.5581031504886311,0.5758741964445544
1_9,0.7951006287075824,0.8869490580447232,0.8176268656263345,0.918132970503692,0.9316346680288893,0.9503464279662913,0.8380492106545377,0.9251736085173283
2_1,0.7652006802704578,0.7904017885462837,0.7770203276703015,0.7968974616264535,0.8199415937958517,0.8226778414889784,0.7491500352419129,0.7882959223917908
2_10,0.6686651387493551,0.7389354296516862,0.7212809016346584,0.7544011067755668,0.7365344996113052,0.7588837449254447,0.6931602871612682,0.7896555068825116
2_11,0.7010531097520896,0.7405811751522827,0.7150713060859745,0.7623897473998551,0.7763559259053588,0.7733960020544286,0.6928210931568205,0.7510712012449309
2_12,0.6721699357763874,0.7118794841743152,0.6760304938463134,0.72133071082919,0.7303448788805752,0.7291064635572505,0.6759347725752461,0.7798726818270827
